#TAK ADSB IDs NETHERLANDS Military
#Copyright 2021 Stefan Gofferje
#With contributions from Robert W.
#License: CC-BY-SA 4.0
#Format:
#"hexid","CoT type","registration","type","operator"


"480c22","a-f-A-M-F-T","L-02","PC-7","NLD AF"
"480c23","a-f-A-M-F-T","L-03","PC-7","NLD AF"
"480c24","a-f-A-M-F-T","L-04","PC-7","NLD AF"
"480c25","a-f-A-M-F-T","L-05","PC-7","NLD AF"
"480c26","a-f-A-M-F-T","L-06","PC-7","NLD AF"
"480c27","a-f-A-M-F-T","L-07","PC-7","NLD AF"
"480c28","a-f-A-M-F-T","L-08","PC-7","NLD AF"
"480c29","a-f-A-M-F-T","L-09","PC-7","NLD AF"
"480c2a","a-f-A-M-F-T","L-10","PC-7","NLD AF"
"480c2b","a-f-A-M-F-T","L-11","PC-7","NLD AF"
"480c2c","a-f-A-M-F-T","L-12","PC-7","NLD AF"
"480c2d","a-f-A-M-F-T","L-13","PC-7","NLD AF"
"480c40","a-f-A-M-F-K","T-054","KC-30M","NLD AF"
"480c41","a-f-A-M-F-K","T-055","KC-30M","NLD AF"
"480c42","a-f-A-M-F-K","T-056","KC-30M","NLD AF"
"480c43","a-f-A-M-F-K","T-057","KC-30M","NLD AF"
"480c43","a-f-A-M-F-K","T-057","KC-30M","NLD AF"
"480c44","a-f-A-M-F-K","T-058","KC-30M","NLD AF"
"480c45","a-f-A-M-F-K","T-059","KC-30M","NLD AF"
"480c46","a-f-A-M-F-K","T-060","KC-30M","NLD AF"
"480c46","a-f-A-M-F-K","T-060","KC-30M","NLD AF"
"480c47","a-f-A-M-F-K","T-061","KC-30M","NLD AF"
"480d75","a-f-G-E-V-C-U-M","SQBBIRDY","BIRD","NLD AF"
"481041","a-f-A-M-H-U-M","N-088","NH-90NFH","NLD N"
"481042","a-f-A-M-H-U-M","N-102","NH-90NFH","NLD N"
"481043","a-f-A-M-H-U-M","N-110","NH-90NFH","NLD N"
"481044","a-f-A-M-H-U-M","N-164","NH-90NFH","NLD N"
"481045","a-f-A-M-H-U-M","N-175","NH-90NFH","NLD N"
"481046","a-f-A-M-H-U-M","N-195","NH-90NFH","NLD N"
"481047","a-f-A-M-H-U-M","N-227","NH-90NFH","NLD N"
"481048","a-f-A-M-H-U-M","N-228","NH-90NFH","NLD N"
"481048","a-f-A-M-H-U-M","N-228","NH-90NFH","NLD N"
"481049","a-f-A-M-H-U-M","N-233","NH-90NFH","NLD N"
"48104a","a-f-A-M-H-U-M","N-234","NH-90NFH","NLD N"
"48104b","a-f-A-M-H-U-M","N-258","NH-90NFH","NLD N"
